invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,year,month,day
4208,WALM095,Big Spring,Fashion accessories,$16,1.0,2020-10-20,20:37:00,Ewallet,7.0,0.33,2020,10,20
4209,WALM092,Lake Jackson,Home and lifestyle,$26,1.0,2021-10-10,16:52:00,Ewallet,9.0,0.33,2021,10,10
4210,WALM076,Huntsville,Fashion accessories,$16,3.0,2022-10-31,20:45:00,Ewallet,6.0,0.33,2022,10,31
4211,WALM040,Edinburg,Home and lifestyle,$80,3.0,2020-10-12,16:36:00,Ewallet,5.0,0.48,2020,10,12
4212,WALM031,Lewisville,Fashion accessories,$24,2.0,2022-08-28,20:05:00,Ewallet,8.0,0.48,2022,8,28
4213,WALM014,Amarillo,Home and lifestyle,$58,1.0,2023-02-09,18:50:00,Ewallet,9.0,0.48,2023,2,9
4214,WALM060,DeSoto,Fashion accessories,$52,2.0,2021-03-11,19:31:00,Ewallet,7.0,0.33,2021,3,11
4215,WALM028,Odessa,Home and lifestyle,$15,2.0,2023-06-08,15:39:00,Ewallet,5.0,0.48,2023,6,8
4216,WALM006,El Paso,Fashion accessories,$84,2.0,2021-05-11,19:09:00,Ewallet,8.0,0.48,2021,5,11
4217,WALM048,Harlingen,Home and lifestyle,$74,1.0,2020-01-10,15:07:00,Ewallet,4.0,0.48,2020,1,10
4218,WALM033,Pearland,Fashion accessories,$44,3.0,2021-08-17,18:53:00,Ewallet,9.0,0.48,2021,8,17
4219,WALM057,Euless,Home and lifestyle,$48,1.0,2021-12-27,17:10:00,Ewallet,5.0,0.33,2021,12,27
4220,WALM006,El Paso,Fashion accessories,$45,1.0,2022-06-11,20:10:00,Ewallet,8.0,0.48,2022,6,11
4221,WALM047,Flower Mound,Home and lifestyle,$49,1.0,2020-09-23,19:30:00,Ewallet,6.0,0.48,2020,9,23
4222,WALM059,Pflugerville,Fashion accessories,$60,2.0,2021-06-12,17:06:00,Ewallet,8.0,0.33,2021,6,12
4223,WALM095,Big Spring,Home and lifestyle,$53,3.0,2021-04-10,20:56:00,Ewallet,7.0,0.33,2021,4,10
4224,WALM051,New Braunfels,Fashion accessories,$71,2.0,2020-10-17,17:18:00,Ewallet,5.0,0.57,2020,10,17
4225,WALM092,Lake Jackson,Home and lifestyle,$78,1.0,2021-07-10,18:26:00,Ewallet,6.0,0.33,2021,7,10
4226,WALM090,Brownwood,Fashion accessories,$34,3.0,2020-12-08,19:49:00,Ewallet,9.0,0.33,2020,12,8
4227,WALM059,Pflugerville,Home and lifestyle,$43,2.0,2023-11-14,15:14:00,Ewallet,5.0,0.33,2023,11,14
4228,WALM048,Harlingen,Fashion accessories,$22,2.0,2023-09-24,20:08:00,Ewallet,8.0,0.48,2023,9,24
4229,WALM017,McKinney,Home and lifestyle,$69,3.0,2021-11-13,19:48:00,Ewallet,5.0,0.48,2021,11,13
4230,WALM069,Rockwall,Fashion accessories,$33,3.0,2023-05-11,19:12:00,Ewallet,8.0,0.33,2023,5,11
4231,WALM030,Richardson,Home and lifestyle,$56,3.0,2020-10-17,18:14:00,Ewallet,7.0,0.48,2020,10,17
4232,WALM017,McKinney,Fashion accessories,$82,3.0,2023-12-14,16:46:00,Ewallet,7.0,0.48,2023,12,14
4233,WALM030,Richardson,Home and lifestyle,$21,1.0,2023-09-29,15:45:00,Ewallet,8.0,0.48,2023,9,29
4234,WALM095,Big Spring,Fashion accessories,$66,3.0,2022-08-23,20:39:00,Ewallet,9.0,0.33,2022,8,23
4235,WALM037,League City,Home and lifestyle,$28,1.0,2023-11-29,20:51:00,Ewallet,6.0,0.48,2023,11,29
4236,WALM092,Lake Jackson,Fashion accessories,$37,3.0,2023-04-09,16:24:00,Ewallet,8.0,0.33,2023,4,9
4237,WALM085,Kerrville,Home and lifestyle,$67,1.0,2022-09-15,15:06:00,Ewallet,7.0,0.33,2022,9,15
4238,WALM051,New Braunfels,Fashion accessories,$57,3.0,2022-01-08,16:15:00,Ewallet,8.0,0.57,2022,1,8
4239,WALM045,Missouri City,Home and lifestyle,$37,1.0,2022-11-11,16:09:00,Credit card,8.0,0.48,2022,11,11
4240,WALM027,Abilene,Fashion accessories,$67,3.0,2023-01-12,17:15:00,Ewallet,5.0,0.48,2023,1,12
4241,WALM011,Lubbock,Home and lifestyle,$28,3.0,2021-08-24,20:08:00,Ewallet,9.0,0.48,2021,8,24
4242,WALM097,Alice,Fashion accessories,$72,1.0,2020-11-22,16:47:00,Ewallet,5.0,0.18,2020,11,22
4243,WALM061,Cedar Park,Home and lifestyle,$16,3.0,2022-08-14,20:02:00,Ewallet,7.0,0.33,2022,8,14
4244,WALM002,Dallas,Fashion accessories,$48,2.0,2021-09-30,19:57:00,Ewallet,5.0,0.36,2021,9,30
4245,WALM067,Haltom City,Home and lifestyle,$78,3.0,2020-12-20,15:23:00,Ewallet,4.0,0.33,2020,12,20
4246,WALM027,Abilene,Fashion accessories,$41,1.0,2022-09-20,17:17:00,Ewallet,5.0,0.48,2022,9,20
4247,WALM096,Eagle Pass,Home and lifestyle,$49,3.0,2021-10-10,19:34:00,Ewallet,4.0,0.18,2021,10,10
4248,WALM069,Rockwall,Fashion accessories,$29,3.0,2023-09-14,18:57:00,Ewallet,9.0,0.33,2023,9,14
4249,WALM053,Conroe,Home and lifestyle,$32,2.0,2023-12-25,15:48:00,Ewallet,4.0,0.57,2023,12,25
4250,WALM043,Baytown,Fashion accessories,$45,1.0,2020-11-15,15:01:00,Ewallet,5.0,0.48,2020,11,15
4251,WALM007,Arlington,Home and lifestyle,$84,2.0,2020-12-08,17:25:00,Ewallet,6.0,0.48,2020,12,8
4252,WALM077,Coppell,Fashion accessories,$29,3.0,2022-11-13,19:37:00,Ewallet,6.0,0.33,2022,11,13
4253,WALM004,Austin,Home and lifestyle,$70,1.0,2020-09-09,16:23:00,Ewallet,8.0,0.48,2020,9,9
4254,WALM043,Baytown,Fashion accessories,$29,3.0,2023-09-19,19:01:00,Ewallet,4.0,0.48,2023,9,19
4255,WALM010,Laredo,Home and lifestyle,$63,1.0,2023-05-11,20:31:00,Ewallet,7.0,0.48,2023,5,11
4256,WALM091,Little Elm,Fashion accessories,$76,3.0,2020-11-11,20:50:00,Ewallet,4.0,0.33,2020,11,11
4257,WALM019,Pasadena,Home and lifestyle,$30,1.0,2021-10-18,18:57:00,Ewallet,7.0,0.48,2021,10,18
4258,WALM002,Dallas,Fashion accessories,$58,3.0,2020-10-11,16:49:00,Ewallet,8.0,0.36,2020,10,11
4259,WALM066,Grapevine,Home and lifestyle,$74,2.0,2021-09-13,20:34:00,Ewallet,7.0,0.33,2021,9,13
4260,WALM042,Bryan,Fashion accessories,$63,1.0,2020-04-11,16:49:00,Ewallet,9.0,0.48,2020,4,11
4261,WALM043,Baytown,Home and lifestyle,$56,1.0,2020-09-23,15:11:00,Ewallet,4.0,0.48,2020,9,23
4262,WALM058,Port Arthur,Fashion accessories,$40,1.0,2021-10-08,19:27:00,Ewallet,6.0,0.33,2021,10,8
4263,WALM053,Conroe,Home and lifestyle,$60,2.0,2020-08-12,15:22:00,Ewallet,7.0,0.57,2020,8,12
4264,WALM020,Killeen,Fashion accessories,$76,3.0,2020-09-09,20:03:00,Ewallet,6.0,0.48,2020,9,9
4265,WALM026,Denton,Home and lifestyle,$71,3.0,2021-09-17,16:11:00,Ewallet,9.0,0.48,2021,9,17
4266,WALM012,Garland,Fashion accessories,$22,3.0,2021-12-21,18:03:00,Ewallet,6.0,0.48,2021,12,21
4267,WALM076,Huntsville,Home and lifestyle,$41,1.0,2021-07-09,19:34:00,Ewallet,7.0,0.33,2021,7,9
4268,WALM036,Allen,Fashion accessories,$63,3.0,2021-09-22,16:29:00,Ewallet,9.0,0.48,2021,9,22
4269,WALM022,Mesquite,Home and lifestyle,$83,3.0,2023-02-11,19:48:00,Ewallet,5.0,0.48,2023,2,11
4270,WALM072,Lancaster,Fashion accessories,$38,2.0,2021-10-10,16:26:00,Ewallet,4.0,0.33,2021,10,10
4271,WALM031,Lewisville,Home and lifestyle,$32,1.0,2020-05-08,18:20:00,Ewallet,5.0,0.48,2020,5,8
4272,WALM037,League City,Fashion accessories,$52,1.0,2023-01-10,17:59:00,Ewallet,8.0,0.48,2023,1,10
4273,WALM077,Coppell,Home and lifestyle,$15,1.0,2020-12-19,17:58:00,Ewallet,5.0,0.33,2020,12,19
4274,WALM010,Laredo,Fashion accessories,$43,2.0,2020-06-11,16:46:00,Ewallet,6.0,0.48,2020,6,11
4275,WALM018,Frisco,Home and lifestyle,$22,1.0,2022-05-12,18:15:00,Ewallet,9.0,0.48,2022,5,12
4276,WALM036,Allen,Fashion accessories,$55,2.0,2020-10-16,17:43:00,Ewallet,8.0,0.48,2020,10,16
4277,WALM008,Corpus Christi,Home and lifestyle,$84,2.0,2022-06-11,15:35:00,Ewallet,6.0,0.48,2022,6,11
4278,WALM034,College Station,Fashion accessories,$63,2.0,2021-12-11,18:17:00,Ewallet,6.0,0.48,2021,12,11
4279,WALM006,El Paso,Home and lifestyle,$67,2.0,2023-11-10,20:55:00,Ewallet,7.0,0.48,2023,11,10
4280,WALM096,Eagle Pass,Fashion accessories,$44,3.0,2020-11-21,16:18:00,Ewallet,6.0,0.18,2020,11,21
4281,WALM076,Huntsville,Home and lifestyle,$83,2.0,2022-10-28,17:22:00,Ewallet,8.0,0.33,2022,10,28
4282,WALM043,Baytown,Fashion accessories,$74,3.0,2023-11-18,17:24:00,Ewallet,9.0,0.48,2023,11,18
4283,WALM058,Port Arthur,Home and lifestyle,$55,1.0,2021-08-13,18:00:00,Ewallet,8.0,0.33,2021,8,13
4284,WALM018,Frisco,Fashion accessories,$67,2.0,2021-11-17,18:55:00,Ewallet,6.0,0.48,2021,11,17
4285,WALM094,Alamo,Home and lifestyle,$46,2.0,2023-10-20,19:47:00,Ewallet,6.0,0.33,2023,10,20
4286,WALM091,Little Elm,Fashion accessories,$66,2.0,2021-12-28,20:01:00,Ewallet,9.0,0.33,2021,12,28
4287,WALM004,Austin,Home and lifestyle,$33,2.0,2020-11-09,15:53:00,Ewallet,4.0,0.48,2020,11,9
4288,WALM028,Odessa,Fashion accessories,$52,2.0,2023-05-12,18:27:00,Ewallet,4.0,0.48,2023,5,12
4289,WALM078,Del Rio,Home and lifestyle,$76,2.0,2020-06-08,16:20:00,Ewallet,7.0,0.33,2020,6,8
4290,WALM033,Pearland,Fashion accessories,$40,1.0,2022-11-16,15:12:00,Ewallet,4.0,0.48,2022,11,16
4291,WALM053,Conroe,Home and lifestyle,$24,1.0,2021-09-18,20:15:00,Ewallet,8.0,0.57,2021,9,18
4292,WALM028,Odessa,Fashion accessories,$68,2.0,2023-11-19,18:39:00,Ewallet,9.0,0.48,2023,11,19
4293,WALM018,Frisco,Home and lifestyle,$27,2.0,2022-11-17,16:18:00,Ewallet,6.0,0.48,2022,11,17
4294,WALM097,Alice,Fashion accessories,$43,3.0,2021-07-12,18:50:00,Ewallet,5.0,0.18,2021,7,12
4295,WALM063,Georgetown,Home and lifestyle,$32,3.0,2021-03-11,15:01:00,Ewallet,6.0,0.33,2021,3,11
4296,WALM053,Conroe,Fashion accessories,$42,3.0,2022-10-11,17:42:00,Ewallet,5.0,0.21,2022,10,11
4297,WALM044,Pharr,Home and lifestyle,$60,2.0,2023-11-20,17:54:00,Ewallet,4.0,0.48,2023,11,20
4298,WALM045,Missouri City,Fashion accessories,$36,2.0,2023-05-10,19:05:00,Credit card,4.0,0.48,2023,5,10
4299,WALM016,Brownsville,Home and lifestyle,$26,1.0,2021-09-30,16:48:00,Ewallet,4.0,0.48,2021,9,30
4300,WALM052,Mansfield,Fashion accessories,$42,2.0,2023-05-11,15:55:00,Ewallet,8.0,0.57,2023,5,11
4301,WALM011,Lubbock,Home and lifestyle,$79,2.0,2021-12-15,18:09:00,Ewallet,8.0,0.48,2021,12,15
4302,WALM090,Brownwood,Fashion accessories,$79,1.0,2023-06-11,18:30:00,Ewallet,6.0,0.33,2023,6,11
4303,WALM045,Missouri City,Home and lifestyle,$53,1.0,2022-12-28,20:08:00,Credit card,9.0,0.48,2022,12,28
4304,WALM059,Pflugerville,Fashion accessories,$50,2.0,2022-07-10,20:51:00,Ewallet,8.0,0.33,2022,7,10
4305,WALM019,Pasadena,Home and lifestyle,$36,1.0,2022-10-29,17:46:00,Ewallet,8.0,0.48,2022,10,29
4306,WALM013,Irving,Fashion accessories,$65,3.0,2021-09-30,19:13:00,Ewallet,7.0,0.48,2021,9,30
4307,WALM071,Lufkin,Home and lifestyle,$83,1.0,2022-12-31,19:06:00,Ewallet,6.0,0.33,2022,12,31
4308,WALM079,La Porte,Fashion accessories,$53,3.0,2020-08-29,15:32:00,Ewallet,8.0,0.33,2020,8,29
4309,WALM010,Laredo,Home and lifestyle,$30,1.0,2022-12-25,18:04:00,Ewallet,9.0,0.48,2022,12,25
4310,WALM058,Port Arthur,Fashion accessories,$68,2.0,2021-11-24,20:16:00,Ewallet,8.0,0.33,2021,11,24
4311,WALM098,Mineral Wells,Home and lifestyle,$46,2.0,2022-09-26,17:49:00,Ewallet,4.0,0.18,2022,9,26
4312,WALM053,Conroe,Fashion accessories,$67,3.0,2020-04-10,15:56:00,Ewallet,4.0,0.21,2020,4,10
4313,WALM093,Angleton,Home and lifestyle,$78,3.0,2021-11-09,17:16:00,Ewallet,8.0,0.33,2021,11,9
4314,WALM058,Port Arthur,Fashion accessories,$28,2.0,2022-10-22,18:55:00,Ewallet,8.0,0.33,2022,10,22
4315,WALM036,Allen,Home and lifestyle,$21,1.0,2020-08-13,19:17:00,Ewallet,7.0,0.48,2020,8,13
4316,WALM034,College Station,Fashion accessories,$65,2.0,2020-01-10,20:50:00,Ewallet,8.0,0.48,2020,1,10
4317,WALM048,Harlingen,Home and lifestyle,$81,2.0,2023-06-11,17:37:00,Ewallet,5.0,0.48,2023,6,11
4318,WALM022,Mesquite,Fashion accessories,$34,1.0,2022-03-11,16:00:00,Ewallet,5.0,0.48,2022,3,11
4319,WALM028,Odessa,Home and lifestyle,$16,3.0,2020-05-09,15:18:00,Ewallet,9.0,0.48,2020,5,9
4320,WALM018,Frisco,Fashion accessories,$25,3.0,2022-09-20,16:53:00,Ewallet,4.0,0.48,2022,9,20
4321,WALM030,Richardson,Home and lifestyle,$53,2.0,2022-11-23,19:45:00,Ewallet,8.0,0.48,2022,11,23
4322,WALM041,Mission,Fashion accessories,$37,1.0,2022-09-10,18:58:00,Ewallet,9.0,0.48,2022,9,10
4323,WALM096,Eagle Pass,Home and lifestyle,$84,2.0,2023-09-21,16:05:00,Ewallet,7.0,0.18,2023,9,21
4324,WALM049,North Richland Hills,Fashion accessories,$39,1.0,2020-06-08,16:09:00,Ewallet,4.0,0.48,2020,6,8
4325,WALM058,Port Arthur,Home and lifestyle,$45,1.0,2023-09-30,15:29:00,Ewallet,8.0,0.33,2023,9,30
4326,WALM005,Fort Worth,Fashion accessories,$68,2.0,2022-06-10,15:08:00,Ewallet,9.0,0.48,2022,6,10
4327,WALM070,Hurst,Home and lifestyle,$17,2.0,2021-08-17,16:47:00,Ewallet,5.0,0.33,2021,8,17
4328,WALM066,Grapevine,Fashion accessories,$78,1.0,2023-11-13,20:24:00,Ewallet,6.0,0.33,2023,11,13
4329,WALM019,Pasadena,Home and lifestyle,$70,2.0,2023-03-08,17:42:00,Ewallet,9.0,0.48,2023,3,8
4330,WALM077,Coppell,Fashion accessories,$70,3.0,2023-11-18,16:38:00,Ewallet,8.0,0.33,2023,11,18
4331,WALM094,Alamo,Home and lifestyle,$83,2.0,2022-12-11,15:11:00,Ewallet,4.0,0.33,2022,12,11
4332,WALM100,Canyon,Fashion accessories,$61,2.0,2021-11-11,20:08:00,Ewallet,9.0,0.18,2021,11,11
4333,WALM018,Frisco,Home and lifestyle,$48,3.0,2023-08-19,15:05:00,Ewallet,5.0,0.48,2023,8,19
4334,WALM028,Odessa,Fashion accessories,$73,2.0,2021-08-26,15:01:00,Ewallet,4.0,0.48,2021,8,26
4335,WALM021,McAllen,Home and lifestyle,$18,1.0,2022-08-13,16:57:00,Ewallet,4.0,0.48,2022,8,13
4336,WALM060,DeSoto,Fashion accessories,$74,2.0,2021-12-11,17:07:00,Ewallet,7.0,0.33,2021,12,11
4337,WALM013,Irving,Home and lifestyle,$23,2.0,2023-11-26,17:36:00,Ewallet,4.0,0.48,2023,11,26
4338,WALM021,McAllen,Fashion accessories,$34,1.0,2021-08-13,15:32:00,Ewallet,5.0,0.48,2021,8,13
4339,WALM095,Big Spring,Home and lifestyle,$35,1.0,2021-08-31,19:09:00,Ewallet,5.0,0.33,2021,8,31
4340,WALM020,Killeen,Fashion accessories,$15,1.0,2021-12-25,20:09:00,Ewallet,5.0,0.48,2021,12,25
4341,WALM088,Cleburne,Home and lifestyle,$39,3.0,2021-11-26,15:18:00,Ewallet,9.0,0.33,2021,11,26
4342,WALM020,Killeen,Fashion accessories,$44,1.0,2020-03-12,18:48:00,Ewallet,4.0,0.48,2020,3,12
4343,WALM061,Cedar Park,Home and lifestyle,$50,2.0,2021-09-25,16:54:00,Ewallet,8.0,0.33,2021,9,25
4344,WALM077,Coppell,Fashion accessories,$44,3.0,2023-11-11,17:39:00,Ewallet,5.0,0.33,2023,11,11
4345,WALM063,Georgetown,Home and lifestyle,$39,1.0,2020-09-12,15:13:00,Ewallet,4.0,0.33,2020,9,12
4346,WALM077,Coppell,Fashion accessories,$18,2.0,2021-08-28,15:11:00,Ewallet,5.0,0.33,2021,8,28
4347,WALM060,DeSoto,Home and lifestyle,$53,3.0,2021-09-21,17:19:00,Ewallet,4.0,0.33,2021,9,21
4348,WALM069,Rockwall,Fashion accessories,$49,3.0,2020-04-10,20:44:00,Ewallet,5.0,0.33,2020,4,10
4349,WALM077,Coppell,Home and lifestyle,$30,1.0,2023-01-12,17:25:00,Ewallet,8.0,0.33,2023,1,12
4350,WALM078,Del Rio,Fashion accessories,$43,1.0,2022-09-17,18:12:00,Ewallet,9.0,0.33,2022,9,17
4351,WALM022,Mesquite,Home and lifestyle,$82,2.0,2021-09-21,18:51:00,Ewallet,6.0,0.48,2021,9,21
4352,WALM066,Grapevine,Fashion accessories,$66,2.0,2020-11-25,17:27:00,Ewallet,4.0,0.33,2020,11,25
4353,WALM011,Lubbock,Home and lifestyle,$22,1.0,2021-12-14,18:04:00,Ewallet,9.0,0.48,2021,12,14
4354,WALM093,Angleton,Fashion accessories,$16,3.0,2023-01-11,20:22:00,Ewallet,7.0,0.33,2023,1,11
4355,WALM013,Irving,Home and lifestyle,$21,2.0,2022-07-11,16:41:00,Ewallet,6.0,0.48,2022,7,11
4356,WALM011,Lubbock,Fashion accessories,$23,2.0,2020-01-09,16:37:00,Ewallet,4.0,0.48,2020,1,9
4357,WALM052,Mansfield,Home and lifestyle,$52,2.0,2021-02-12,19:49:00,Ewallet,9.0,0.57,2021,2,12
4358,WALM083,Farmers Branch,Fashion accessories,$30,3.0,2022-12-14,15:07:00,Ewallet,8.0,0.33,2022,12,14
4359,WALM048,Harlingen,Home and lifestyle,$44,2.0,2021-12-15,16:09:00,Ewallet,4.0,0.48,2021,12,15
4360,WALM098,Mineral Wells,Fashion accessories,$83,2.0,2021-11-20,18:48:00,Ewallet,6.0,0.18,2021,11,20
4361,WALM092,Lake Jackson,Home and lifestyle,$20,1.0,2020-12-09,16:28:00,Ewallet,9.0,0.33,2020,12,9
4362,WALM090,Brownwood,Fashion accessories,$22,2.0,2023-09-28,20:32:00,Ewallet,7.0,0.33,2023,9,28
4363,WALM041,Mission,Home and lifestyle,$50,3.0,2021-11-11,16:08:00,Ewallet,4.0,0.48,2021,11,11
4364,WALM061,Cedar Park,Fashion accessories,$18,3.0,2023-08-29,15:56:00,Ewallet,7.0,0.33,2023,8,29
4365,WALM037,League City,Home and lifestyle,$27,1.0,2021-09-24,20:39:00,Ewallet,8.0,0.48,2021,9,24
4366,WALM017,McKinney,Fashion accessories,$33,3.0,2020-03-12,17:09:00,Ewallet,9.0,0.48,2020,3,12
4367,WALM006,El Paso,Home and lifestyle,$43,3.0,2020-08-12,16:21:00,Ewallet,8.0,0.48,2020,8,12
4368,WALM092,Lake Jackson,Fashion accessories,$33,3.0,2023-09-20,16:23:00,Ewallet,5.0,0.33,2023,9,20
4369,WALM057,Euless,Home and lifestyle,$68,1.0,2022-12-22,17:28:00,Ewallet,8.0,0.33,2022,12,22
4370,WALM060,DeSoto,Fashion accessories,$76,1.0,2022-12-31,17:14:00,Ewallet,7.0,0.33,2022,12,31
4371,WALM047,Flower Mound,Home and lifestyle,$63,3.0,2020-08-26,18:49:00,Ewallet,4.0,0.48,2020,8,26
4372,WALM019,Pasadena,Fashion accessories,$64,3.0,2020-07-09,15:49:00,Ewallet,5.0,0.48,2020,7,9
4373,WALM088,Cleburne,Home and lifestyle,$23,2.0,2020-12-10,20:25:00,Ewallet,4.0,0.33,2020,12,10
4374,WALM005,Fort Worth,Fashion accessories,$32,1.0,2021-08-16,18:31:00,Ewallet,4.0,0.48,2021,8,16
4375,WALM016,Brownsville,Home and lifestyle,$62,1.0,2022-12-09,15:52:00,Ewallet,9.0,0.48,2022,12,9
4376,WALM076,Huntsville,Fashion accessories,$63,1.0,2022-11-20,15:48:00,Ewallet,8.0,0.33,2022,11,20
4377,WALM015,Grand Prairie,Home and lifestyle,$81,1.0,2022-12-16,17:29:00,Ewallet,4.0,0.48,2022,12,16
4378,WALM019,Pasadena,Fashion accessories,$57,1.0,2023-10-30,20:19:00,Ewallet,7.0,0.48,2023,10,30
4379,WALM053,Conroe,Home and lifestyle,$39,1.0,2021-03-10,15:22:00,Ewallet,6.0,0.57,2021,3,10
4380,WALM077,Coppell,Fashion accessories,$22,2.0,2021-12-31,18:15:00,Ewallet,9.0,0.33,2021,12,31
4381,WALM048,Harlingen,Home and lifestyle,$20,2.0,2023-11-27,17:12:00,Ewallet,6.0,0.48,2023,11,27
4382,WALM077,Coppell,Fashion accessories,$17,1.0,2022-10-28,15:12:00,Ewallet,5.0,0.33,2022,10,28
4383,WALM045,Missouri City,Home and lifestyle,$79,1.0,2022-10-31,16:08:00,Credit card,5.0,0.48,2022,10,31
4384,WALM006,El Paso,Fashion accessories,$48,3.0,2023-12-20,18:50:00,Ewallet,7.0,0.48,2023,12,20
4385,WALM083,Farmers Branch,Home and lifestyle,$56,2.0,2020-11-16,19:06:00,Ewallet,8.0,0.33,2020,11,16
4386,WALM077,Coppell,Fashion accessories,$20,2.0,2022-08-17,19:57:00,Ewallet,5.0,0.33,2022,8,17
4387,WALM079,La Porte,Home and lifestyle,$71,3.0,2023-05-09,20:42:00,Ewallet,6.0,0.33,2023,5,9
4388,WALM017,McKinney,Fashion accessories,$25,1.0,2020-08-12,17:15:00,Ewallet,4.0,0.48,2020,8,12
4389,WALM026,Denton,Home and lifestyle,$76,1.0,2021-09-23,15:01:00,Ewallet,8.0,0.48,2021,9,23
4390,WALM051,New Braunfels,Fashion accessories,$33,1.0,2021-10-08,18:47:00,Ewallet,7.0,0.57,2021,10,8
4391,WALM080,Nacogdoches,Home and lifestyle,$40,2.0,2020-10-24,17:26:00,Ewallet,9.0,0.33,2020,10,24
4392,WALM057,Euless,Fashion accessories,$55,1.0,2021-08-08,17:37:00,Ewallet,8.0,0.33,2021,8,8
4393,WALM033,Pearland,Home and lifestyle,$78,3.0,2022-11-30,15:11:00,Ewallet,6.0,0.48,2022,11,30
4394,WALM010,Laredo,Fashion accessories,$18,3.0,2023-02-12,20:51:00,Ewallet,9.0,0.48,2023,2,12
4395,WALM090,Brownwood,Home and lifestyle,$32,2.0,2021-09-28,16:20:00,Ewallet,4.0,0.33,2021,9,28
4396,WALM053,Conroe,Fashion accessories,$83,1.0,2023-10-09,15:24:00,Ewallet,4.0,0.21,2023,10,9
4397,WALM027,Abilene,Home and lifestyle,$21,3.0,2022-01-12,19:11:00,Ewallet,7.0,0.48,2022,1,12
4398,WALM009,Plano,Fashion accessories,$66,3.0,2021-12-19,17:48:00,Ewallet,6.0,0.48,2021,12,19
4399,WALM085,Kerrville,Home and lifestyle,$59,3.0,2020-12-16,18:42:00,Ewallet,8.0,0.33,2020,12,16
4400,WALM036,Allen,Fashion accessories,$61,1.0,2022-08-14,15:05:00,Ewallet,7.0,0.48,2022,8,14
4401,WALM092,Lake Jackson,Home and lifestyle,$38,1.0,2021-10-11,16:00:00,Ewallet,5.0,0.33,2021,10,11
4402,WALM030,Richardson,Fashion accessories,$42,1.0,2021-10-25,15:41:00,Ewallet,9.0,0.48,2021,10,25
4403,WALM077,Coppell,Home and lifestyle,$48,1.0,2020-12-09,15:45:00,Ewallet,7.0,0.33,2020,12,9
4404,WALM028,Odessa,Fashion accessories,$84,2.0,2022-12-11,19:35:00,Ewallet,4.0,0.48,2022,12,11
4405,WALM030,Richardson,Home and lifestyle,$85,1.0,2021-09-19,18:57:00,Ewallet,5.0,0.48,2021,9,19
4406,WALM020,Killeen,Fashion accessories,$85,3.0,2021-11-20,19:44:00,Ewallet,4.0,0.48,2021,11,20
4407,WALM019,Pasadena,Home and lifestyle,$76,3.0,2020-10-12,18:53:00,Ewallet,4.0,0.48,2020,10,12
4408,WALM002,Dallas,Fashion accessories,$35,1.0,2021-02-10,16:46:00,Ewallet,7.0,0.36,2021,2,10
4409,WALM043,Baytown,Home and lifestyle,$59,1.0,2021-09-26,18:25:00,Ewallet,4.0,0.48,2021,9,26
4410,WALM090,Brownwood,Fashion accessories,$26,3.0,2020-07-11,18:26:00,Ewallet,6.0,0.33,2020,7,11
4411,WALM091,Little Elm,Home and lifestyle,$63,3.0,2023-11-29,19:25:00,Ewallet,6.0,0.33,2023,11,29
4412,WALM039,Longview,Fashion accessories,$56,1.0,2023-12-13,19:52:00,Ewallet,4.0,0.48,2023,12,13
4413,WALM079,La Porte,Home and lifestyle,$41,1.0,2023-01-11,19:03:00,Ewallet,6.0,0.33,2023,1,11
4414,WALM012,Garland,Fashion accessories,$48,2.0,2023-11-29,16:00:00,Ewallet,4.0,0.48,2023,11,29
4415,WALM088,Cleburne,Home and lifestyle,$38,1.0,2021-10-29,15:20:00,Ewallet,6.0,0.33,2021,10,29
4416,WALM020,Killeen,Fashion accessories,$30,3.0,2020-12-26,15:05:00,Ewallet,7.0,0.48,2020,12,26
4417,WALM095,Big Spring,Home and lifestyle,$66,3.0,2021-03-12,15:06:00,Ewallet,9.0,0.33,2021,3,12
4418,WALM059,Pflugerville,Fashion accessories,$20,3.0,2023-11-09,18:36:00,Ewallet,9.0,0.33,2023,11,9
4419,WALM061,Cedar Park,Home and lifestyle,$49,1.0,2021-09-22,20:09:00,Ewallet,7.0,0.33,2021,9,22
4420,WALM018,Frisco,Fashion accessories,$20,1.0,2020-09-20,16:13:00,Ewallet,6.0,0.48,2020,9,20
4421,WALM051,New Braunfels,Home and lifestyle,$34,1.0,2021-12-30,16:45:00,Ewallet,4.0,0.48,2021,12,30
4422,WALM021,McAllen,Fashion accessories,$58,3.0,2020-09-29,17:53:00,Ewallet,5.0,0.48,2020,9,29
4423,WALM092,Lake Jackson,Home and lifestyle,$24,1.0,2020-10-27,18:59:00,Ewallet,4.0,0.33,2020,10,27
4424,WALM013,Irving,Fashion accessories,$18,2.0,2023-09-19,17:08:00,Ewallet,5.0,0.48,2023,9,19
4425,WALM057,Euless,Home and lifestyle,$66,3.0,2021-11-29,15:47:00,Ewallet,6.0,0.33,2021,11,29
4426,WALM033,Pearland,Fashion accessories,$33,1.0,2020-11-24,16:24:00,Ewallet,6.0,0.48,2020,11,24
4427,WALM048,Harlingen,Home and lifestyle,$34,1.0,2021-04-12,20:24:00,Ewallet,5.0,0.48,2021,4,12
4428,WALM059,Pflugerville,Fashion accessories,$18,1.0,2023-12-18,17:20:00,Ewallet,7.0,0.33,2023,12,18
